Rif Campione;Rt Data Ora Prelievo;Parametro;Unita Misura Descrizione;Segno Valore;Valore An;Revisione;Durata Campionamento Descrizione;codStaz;stazione;Latitude;Longitude
2022014968;10.08.2022 10:45;pH;pH;=;8.7;0;Istantaneo;F4.71;Filettino - Fiume Aniene 1;41.87477069;13.29480846
2022014968;10.08.2022 10:45;SALINITA';PSU;=;0.2;0;Istantaneo;F4.71;Filettino - Fiume Aniene 1;41.87477069;13.29480846
2022014968;10.08.2022 10:45;TEMPERATURA ACQUA;°C;=;12.6;0;Istantaneo;F4.71;Filettino - Fiume Aniene 1;41.87477069;13.29480846
2022014962;10.08.2022 11:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;1306;0;Istantaneo;F4.95;Formello - Rio Valchetta (Cremera) 2;42.01308469;12.41197032
2022014962;10.08.2022 11:00;OSSIGENO DISCIOLTO;mg/L;=;7.29;0;Istantaneo;F4.95;Formello - Rio Valchetta (Cremera) 2;42.01308469;12.41197032
2022014962;10.08.2022 11:00;pH;pH;=;7.78;0;Istantaneo;F4.95;Formello - Rio Valchetta (Cremera) 2;42.01308469;12.41197032
2022014962;10.08.2022 11:00;SALINITA';PSU;=;0.66;0;Istantaneo;F4.95;Formello - Rio Valchetta (Cremera) 2;42.01308469;12.41197032
2022014962;10.08.2022 11:00;TEMPERATURA ACQUA;°C;=;21;0;Istantaneo;F4.95;Formello - Rio Valchetta (Cremera) 2;42.01308469;12.41197032
2022014961;10.08.2022 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;775;0;Istantaneo;F4.83;Roma - Fosso della Torraccia 2;41.99987933;12.49602637
2022014961;10.08.2022 11:30;OSSIGENO DISCIOLTO;mg/L;=;6.43;0;Istantaneo;F4.83;Roma - Fosso della Torraccia 2;41.99987933;12.49602637
2022014961;10.08.2022 11:30;pH;pH;=;8.45;0;Istantaneo;F4.83;Roma - Fosso della Torraccia 2;41.99987933;12.49602637
2022014961;10.08.2022 11:30;SALINITA';PSU;=;0.38;0;Istantaneo;F4.83;Roma - Fosso della Torraccia 2;41.99987933;12.49602637
2022014961;10.08.2022 11:30;TEMPERATURA ACQUA;°C;=;26;0;Istantaneo;F4.83;Roma - Fosso della Torraccia 2;41.99987933;12.49602637
2022014967;10.08.2022 12:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;495;0;Istantaneo;F4.75;Olevano Romano - Fiume Sacco 1;41.83560432;13.01184289
2022014967;10.08.2022 12:20;OSSIGENO DISCIOLTO;mg/L;=;4.9;0;Istantaneo;F4.75;Olevano Romano - Fiume Sacco 1;41.83560432;13.01184289
2022014967;10.08.2022 12:20;pH;pH;=;8.1;0;Istantaneo;F4.75;Olevano Romano - Fiume Sacco 1;41.83560432;13.01184289
2022014967;10.08.2022 12:20;SALINITA';PSU;=;0.3;0;Istantaneo;F4.75;Olevano Romano - Fiume Sacco 1;41.83560432;13.01184289
2022014967;10.08.2022 12:20;TEMPERATURA ACQUA;°C;=;19.1;0;Istantaneo;F4.75;Olevano Romano - Fiume Sacco 1;41.83560432;13.01184289
2022014969;10.08.2022 13:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;576;0;Istantaneo;F4.76;Segni - Fiume Sacco 3;41.73085253;13.04251359
2022014969;10.08.2022 13:00;OSSIGENO DISCIOLTO;mg/L;=;2.04;0;Istantaneo;F4.76;Segni - Fiume Sacco 3;41.73085253;13.04251359
2022014969;10.08.2022 13:00;pH;pH;=;7.9;0;Istantaneo;F4.76;Segni - Fiume Sacco 3;41.73085253;13.04251359
2022014969;10.08.2022 13:00;SALINITA';PSU;=;0.3;0;Istantaneo;F4.76;Segni - Fiume Sacco 3;41.73085253;13.04251359
2022014969;10.08.2022 13:00;TEMPERATURA ACQUA;°C;=;23.7;0;Istantaneo;F4.76;Segni - Fiume Sacco 3;41.73085253;13.04251359
2022015035;11.08.2022 10:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;1063;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015035;11.08.2022 10:40;ESCHERICHIA COLI;u.f.c./100 ml;=;74;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015035;11.08.2022 10:40;OSSIGENO DISCIOLTO;mg/L;=;4.48;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015035;11.08.2022 10:40;pH;pH;=;8.15;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015035;11.08.2022 10:40;SALINITA';PSU;=;53;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015035;11.08.2022 10:40;TEMPERATURA ACQUA;°C;=;24;0;Istantaneo;F4.89;Tolfa - Fosso Lenta 2;42.14200195;12.01819824
2022015021;11.08.2022 10:50;CONDUCIBILITA' ELETTRICA;µS/cm;=;820;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015021;11.08.2022 10:50;ESCHERICHIA COLI;u.f.c./100 ml;=;930;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015021;11.08.2022 10:50;OSSIGENO DISCIOLTO;mg/L;=;8.55;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015021;11.08.2022 10:50;pH;pH;=;8.02;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015021;11.08.2022 10:50;SALINITA';PSU;=;0.42;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015021;11.08.2022 10:50;TEMPERATURA ACQUA;°C;=;23.4;0;Istantaneo;F4.25;Ardea - Fosso Incastri (Rio Grande) 2;41.5923384;12.51987803
2022015037;11.08.2022 11:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;1048;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015037;11.08.2022 11:00;ESCHERICHIA COLI;u.f.c./100 ml;=;42;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015037;11.08.2022 11:00;OSSIGENO DISCIOLTO;mg/L;=;4.66;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015037;11.08.2022 11:00;pH;pH;=;8.12;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015037;11.08.2022 11:00;SALINITA';PSU;=;0.51;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015037;11.08.2022 11:00;TEMPERATURA ACQUA;°C;=;25.3;0;Istantaneo;F4.21;Tolfa - Fiume Mignone 2;42.15348802;12.01015584
2022015027;11.08.2022 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;1073;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015027;11.08.2022 11:30;ESCHERICHIA COLI;u.f.c./100 ml;=;2600;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015027;11.08.2022 11:30;OSSIGENO DISCIOLTO;mg/L;=;5.28;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015027;11.08.2022 11:30;pH;pH;=;8.11;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015027;11.08.2022 11:30;SALINITA';PSU;=;0.54;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015027;11.08.2022 11:30;TEMPERATURA ACQUA;°C;=;23.9;0;Istantaneo;F4.93;Ardea - Rio Torto 2;41.61665025;12.49521082
2022015136;16.08.2022 10:55;CONDUCIBILITA' ELETTRICA;µS/cm;=;565;0;Istantaneo;F3.78;Scandriglia - Fosso Corese 2;42.16779239;12.81122945
2022015136;16.08.2022 10:55;OSSIGENO DISCIOLTO;mg/L;=;8.75;0;Istantaneo;F3.78;Scandriglia - Fosso Corese 2;42.16779239;12.81122945
2022015136;16.08.2022 10:55;pH;pH;=;8.14;0;Istantaneo;F3.78;Scandriglia - Fosso Corese 2;42.16779239;12.81122945
2022015136;16.08.2022 10:55;SALINITA';PSU;=;0.24;0;Istantaneo;F3.78;Scandriglia - Fosso Corese 2;42.16779239;12.81122945
2022015136;16.08.2022 10:55;TEMPERATURA ACQUA;°C;=;17.6;0;Istantaneo;F3.78;Scandriglia - Fosso Corese 2;42.16779239;12.81122945
2022015140;16.08.2022 11:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;569;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022015140;16.08.2022 11:20;OSSIGENO DISCIOLTO;mg/L;=;8.8;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022015140;16.08.2022 11:20;pH;pH;=;7.72;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022015140;16.08.2022 11:20;SALINITA';PSU;=;0.23;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022015140;16.08.2022 11:20;TEMPERATURA ACQUA;°C;=;13.65;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022015143;16.08.2022 13:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;1240;0;Istantaneo;F3.76;Torrita Tiberina - Fiume Tevere 2;42.23502968;12.62956456
2022015143;16.08.2022 13:00;OSSIGENO DISCIOLTO;mg/L;=;10.09;0;Istantaneo;F3.76;Torrita Tiberina - Fiume Tevere 2;42.23502968;12.62956456
2022015143;16.08.2022 13:00;pH;pH;=;7.55;0;Istantaneo;F3.76;Torrita Tiberina - Fiume Tevere 2;42.23502968;12.62956456
2022015143;16.08.2022 13:00;SALINITA';PSU;=;0.59;0;Istantaneo;F3.76;Torrita Tiberina - Fiume Tevere 2;42.23502968;12.62956456
2022015143;16.08.2022 13:00;TEMPERATURA ACQUA;°C;=;24.5;0;Istantaneo;F3.76;Torrita Tiberina - Fiume Tevere 2;42.23502968;12.62956456
2022015199;17.08.2022 10:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;320.7;0;Istantaneo;F1.37;Alatri - Torrente Cosa 2;41.78264426;13.41286401
2022015199;17.08.2022 10:20;ESCHERICHIA COLI;u.f.c./100 ml;=;90;0;Istantaneo;F1.37;Alatri - Torrente Cosa 2;41.78264426;13.41286401
2022015199;17.08.2022 10:20;OSSIGENO DISCIOLTO;mg/L;=;8.58;0;Istantaneo;F1.37;Alatri - Torrente Cosa 2;41.78264426;13.41286401
2022015199;17.08.2022 10:20;pH;pH;=;7.9;0;Istantaneo;F1.37;Alatri - Torrente Cosa 2;41.78264426;13.41286401
2022015199;17.08.2022 10:20;TEMPERATURA ACQUA;°C;=;10.6;0;Istantaneo;F1.37;Alatri - Torrente Cosa 2;41.78264426;13.41286401
2022015470;22.08.2022 09:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;407;0;Istantaneo;F3.50;Borgorose - Fiume Salto (a monte) 1;42.15110022;13.24953762
2022015470;22.08.2022 09:30;OSSIGENO DISCIOLTO;mg/L;=;7.85;0;Istantaneo;F3.50;Borgorose - Fiume Salto (a monte) 1;42.15110022;13.24953762
2022015470;22.08.2022 09:30;pH;pH;=;8.13;0;Istantaneo;F3.50;Borgorose - Fiume Salto (a monte) 1;42.15110022;13.24953762
2022015470;22.08.2022 09:30;SALINITA';PSU;=;0.13;0;Istantaneo;F3.50;Borgorose - Fiume Salto (a monte) 1;42.15110022;13.24953762
2022015470;22.08.2022 09:30;TEMPERATURA ACQUA;°C;=;18.6;0;Istantaneo;F3.50;Borgorose - Fiume Salto (a monte) 1;42.15110022;13.24953762
2022015503;23.08.2022 10:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;852;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
2022015503;23.08.2022 10:40;OSSIGENO DISCIOLTO;mg/L;=;9.12;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
2022015503;23.08.2022 10:40;pH;pH;=;7.99;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
2022015503;23.08.2022 10:40;SALINITA';PSU;=;0.36;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
2022015503;23.08.2022 10:40;TEMPERATURA ACQUA;°C;=;16.4;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
2022015522;23.08.2022 11:25;CONDUCIBILITA' ELETTRICA;µS/cm;=;593;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015522;23.08.2022 11:25;ESCHERICHIA COLI;u.f.c./100 ml;=;7300;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015522;23.08.2022 11:25;OSSIGENO DISCIOLTO;mg/L;=;7.11;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015522;23.08.2022 11:25;pH;pH;=;8.5;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015522;23.08.2022 11:25;SALINITA';PSU;=;0.29;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015522;23.08.2022 11:25;TEMPERATURA ACQUA;°C;=;19.2;0;Istantaneo;F4.99;Mazzano Romano - Torrente Treja 1;42.20998088;12.41817018
2022015728;24.08.2022 09:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;344;0;Istantaneo;F3.61;Cittareale - Fiume velino 1;42.61494174;13.15664426
2022015728;24.08.2022 09:20;OSSIGENO DISCIOLTO;mg/L;=;9.69;0;Istantaneo;F3.61;Cittareale - Fiume velino 1;42.61494174;13.15664426
2022015728;24.08.2022 09:20;pH;pH;=;8.72;0;Istantaneo;F3.61;Cittareale - Fiume velino 1;42.61494174;13.15664426
2022015728;24.08.2022 09:20;SALINITA';PSU;=;0.11;0;Istantaneo;F3.61;Cittareale - Fiume velino 1;42.61494174;13.15664426
2022015728;24.08.2022 09:20;TEMPERATURA ACQUA;°C;=;11.2;0;Istantaneo;F3.61;Cittareale - Fiume velino 1;42.61494174;13.15664426
2022015627;24.08.2022 10:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;560;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
2022015627;24.08.2022 10:30;ESCHERICHIA COLI;u.f.c./100 ml;=;5000;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
2022015627;24.08.2022 10:30;OSSIGENO DISCIOLTO;mg/L;=;7.1;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
2022015627;24.08.2022 10:30;pH;pH;=;8.5;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
2022015627;24.08.2022 10:30;TEMPERATURA ACQUA;°C;=;23.3;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
2022016023;29.08.2022 08:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;755;0;Istantaneo;F3.55;Colli sul Velino - Canale S. Susanna 1;42.4901012;12.80936384
2022016023;29.08.2022 08:40;OSSIGENO DISCIOLTO;mg/L;=;7.75;0;Istantaneo;F3.55;Colli sul Velino - Canale S. Susanna 1;42.4901012;12.80936384
2022016023;29.08.2022 08:40;pH;pH;=;7.86;0;Istantaneo;F3.55;Colli sul Velino - Canale S. Susanna 1;42.4901012;12.80936384
2022016023;29.08.2022 08:40;SALINITA';PSU;=;0.32;0;Istantaneo;F3.55;Colli sul Velino - Canale S. Susanna 1;42.4901012;12.80936384
2022016023;29.08.2022 08:40;TEMPERATURA ACQUA;°C;=;11.1;0;Istantaneo;F3.55;Colli sul Velino - Canale S. Susanna 1;42.4901012;12.80936384
2022015984;29.08.2022 10:35;CONDUCIBILITA' ELETTRICA;µS/cm;=;1186;0;Istantaneo;F5.27;Civita Castellana - Fiume Tevere 2;42.3502252;12.46060453
2022015984;29.08.2022 10:35;OSSIGENO DISCIOLTO;mg/L;=;5.9;0;Istantaneo;F5.27;Civita Castellana - Fiume Tevere 2;42.3502252;12.46060453
2022015984;29.08.2022 10:35;pH;pH;=;6.9;0;Istantaneo;F5.27;Civita Castellana - Fiume Tevere 2;42.3502252;12.46060453
2022015984;29.08.2022 10:35;SALINITA';PSU;=;0.65;0;Istantaneo;F5.27;Civita Castellana - Fiume Tevere 2;42.3502252;12.46060453
2022015984;29.08.2022 10:35;TEMPERATURA ACQUA;°C;=;20;0;Istantaneo;F5.27;Civita Castellana - Fiume Tevere 2;42.3502252;12.46060453
2022016022;29.08.2022 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;795;0;Istantaneo;F2.76;Castelforte - Fiume Garigliano 3;41.24276889;13.78883301
2022016022;29.08.2022 11:30;OSSIGENO DISCIOLTO;mg/L;=;6.77;0;Istantaneo;F2.76;Castelforte - Fiume Garigliano 3;41.24276889;13.78883301
2022016022;29.08.2022 11:30;pH;pH;=;7.44;0;Istantaneo;F2.76;Castelforte - Fiume Garigliano 3;41.24276889;13.78883301
2022016022;29.08.2022 11:30;SALINITA';PSU;=;0.39;0;Istantaneo;F2.76;Castelforte - Fiume Garigliano 3;41.24276889;13.78883301
2022016022;29.08.2022 11:30;TEMPERATURA ACQUA;°C;=;21.2;0;Istantaneo;F2.76;Castelforte - Fiume Garigliano 3;41.24276889;13.78883301
2022015982;29.08.2022 11:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;441;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015982;29.08.2022 11:40;ESCHERICHIA COLI;u.f.c./100 ml;=;10000;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015982;29.08.2022 11:40;OSSIGENO DISCIOLTO;mg/L;=;6.82;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015982;29.08.2022 11:40;pH;pH;=;7.5;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015982;29.08.2022 11:40;SALINITA';PSU;=;0.23;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015982;29.08.2022 11:40;TEMPERATURA ACQUA;°C;=;22;0;Istantaneo;F5.78;Nepi - Rio Vicano 2;42.24939521;12.33525528
2022015980;29.08.2022 12:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;491;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022015980;29.08.2022 12:00;ESCHERICHIA COLI;u.f.c./100 ml;=;55000;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022015980;29.08.2022 12:00;OSSIGENO DISCIOLTO;mg/L;=;5.6;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022015980;29.08.2022 12:00;pH;pH;=;7.6;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022015980;29.08.2022 12:00;SALINITA';PSU;=;0.26;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022015980;29.08.2022 12:00;TEMPERATURA ACQUA;°C;=;20;0;Istantaneo;F5.77;Ronciglione - Rio Vicano 1;42.26817131;12.25550786
2022016021;29.08.2022 13:15;CONDUCIBILITA' ELETTRICA;µS/cm;=;900;0;Istantaneo;F2.37;Pontinia - Fiume Ninfa Sisto 3;41.35370098;13.1004407
2022016021;29.08.2022 13:15;OSSIGENO DISCIOLTO;mg/L;=;11.72;0;Istantaneo;F2.37;Pontinia - Fiume Ninfa Sisto 3;41.35370098;13.1004407
2022016021;29.08.2022 13:15;pH;pH;=;7;0;Istantaneo;F2.37;Pontinia - Fiume Ninfa Sisto 3;41.35370098;13.1004407
2022016021;29.08.2022 13:15;SALINITA';PSU;=;0.44;0;Istantaneo;F2.37;Pontinia - Fiume Ninfa Sisto 3;41.35370098;13.1004407
2022016021;29.08.2022 13:15;TEMPERATURA ACQUA;°C;=;28.4;0;Istantaneo;F2.37;Pontinia - Fiume Ninfa Sisto 3;41.35370098;13.1004407
2022016103;30.08.2022 11:15;CONDUCIBILITA' ELETTRICA;µS/cm;=;745;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
2022016103;30.08.2022 11:15;OSSIGENO DISCIOLTO;mg/L;=;5.1;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
2022016103;30.08.2022 11:15;pH;pH;=;8.9;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
2022016103;30.08.2022 11:15;SALINITA';PSU;=;0.36;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
2022016103;30.08.2022 11:15;TEMPERATURA ACQUA;°C;=;23.9;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
2022016096;30.08.2022 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;371;0;Istantaneo;F5.80;Proceno - Torrente Stridolone 1;42.75204649;11.82563019
2022016096;30.08.2022 11:30;pH;pH;=;9.5;0;Istantaneo;F5.80;Proceno - Torrente Stridolone 1;42.75204649;11.82563019
2022016096;30.08.2022 11:30;SALINITA';PSU;=;0.18;0;Istantaneo;F5.80;Proceno - Torrente Stridolone 1;42.75204649;11.82563019
2022016096;30.08.2022 11:30;TEMPERATURA ACQUA;°C;=;18;0;Istantaneo;F5.80;Proceno - Torrente Stridolone 1;42.75204649;11.82563019
2022016245;31.08.2022 11:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;1149;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
2022016245;31.08.2022 11:00;OSSIGENO DISCIOLTO;mg/L;=;5.18;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
2022016245;31.08.2022 11:00;pH;pH;=;7.68;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
2022016245;31.08.2022 11:00;SALINITA';PSU;=;0.57;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
2022016245;31.08.2022 11:00;TEMPERATURA ACQUA;°C;=;26;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
2022016242;31.08.2022 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;5470;0;Istantaneo;F2.07;Terracina - Fiume Amaseno 3;41.36079517;13.16960757
2022016242;31.08.2022 11:30;OSSIGENO DISCIOLTO;mg/L;=;8.8;0;Istantaneo;F2.07;Terracina - Fiume Amaseno 3;41.36079517;13.16960757
2022016242;31.08.2022 11:30;pH;pH;=;8.25;0;Istantaneo;F2.07;Terracina - Fiume Amaseno 3;41.36079517;13.16960757
2022016242;31.08.2022 11:30;SALINITA';PSU;=;2.94;0;Istantaneo;F2.07;Terracina - Fiume Amaseno 3;41.36079517;13.16960757
2022016242;31.08.2022 11:30;TEMPERATURA ACQUA;°C;=;29.3;0;Istantaneo;F2.07;Terracina - Fiume Amaseno 3;41.36079517;13.16960757
2022016243;31.08.2022 12:55;CONDUCIBILITA' ELETTRICA;µS/cm;=;791;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
2022016243;31.08.2022 12:55;OSSIGENO DISCIOLTO;mg/L;=;7.81;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
2022016243;31.08.2022 12:55;pH;pH;=;8.4;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
2022016243;31.08.2022 12:55;SALINITA';PSU;=;0.38;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
2022016243;31.08.2022 12:55;TEMPERATURA ACQUA;°C;=;28.2;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
2022016436;05.09.2022 10:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;524;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016436;05.09.2022 10:30;ESCHERICHIA COLI;u.f.c./100 ml;=;29;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016436;05.09.2022 10:30;OSSIGENO DISCIOLTO;mg/L;=;8.89;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016436;05.09.2022 10:30;pH;pH;=;7.69;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016436;05.09.2022 10:30;SALINITA';PSU;=;0.22;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016436;05.09.2022 10:30;TEMPERATURA ACQUA;°C;=;14.28;0;Istantaneo;F3.74;Poggio San Lorenzo - Torrente Farfa 2;42.23291644;12.80274583
2022016392;05.09.2022 10:50;CONDUCIBILITA' ELETTRICA;µS/cm;=;540;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016392;05.09.2022 10:50;ESCHERICHIA COLI;u.f.c./100 ml;=;28000;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016392;05.09.2022 10:50;OSSIGENO DISCIOLTO;mg/L;=;4.3;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016392;05.09.2022 10:50;pH;pH;=;7.7;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016392;05.09.2022 10:50;SALINITA';PSU;=;0.26;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016392;05.09.2022 10:50;TEMPERATURA ACQUA;°C;=;22;0;Istantaneo;F5.36;Marta - Fiume Marta 1;42.51740042;11.91893475
2022016394;05.09.2022 12:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;764;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016394;05.09.2022 12:20;ESCHERICHIA COLI;u.f.c./100 ml;=;2700;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016394;05.09.2022 12:20;OSSIGENO DISCIOLTO;mg/L;=;6.4;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016394;05.09.2022 12:20;pH;pH;=;8;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016394;05.09.2022 12:20;SALINITA';PSU;=;0.38;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016394;05.09.2022 12:20;TEMPERATURA ACQUA;°C;=;23.6;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
2022016395;05.09.2022 13:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;600;0;Istantaneo;F5.79;Vetralla - Torrente Biedano 2;42.29833952;11.95981674
