Punto di monitoraggio;Y_GB;X_GB;Data misura;CONDUCIBILITA;PH;SOLIDI SOSPESI;TEMPERATURA
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;02/03/2021;180;7.5;5;5.9
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;06/05/2021;196;8.3;3;14
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;08/07/2021;250;8.5;10;21.9
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;21/09/2021;345;7.9;0;16.7
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;02/11/2021;195;8;;9
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;15/03/2022;221;8.8;4;9
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;07/06/2022;226;8.2;26;24.2
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;16/08/2022;465;8.1;0;23.1
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;12/10/2022;361;8.3;0;14.9
BOPA02-F. BORMIDA DI PALLARE;4913161;1443564;30/11/2022;363;8.2;;5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;10/01/2018;202;7.9;;5.1
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;16/05/2018;224;8.6;3;14.6
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;20/06/2018;339;8.2;3;23.3
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;20/08/2018;625;8.1;14;23.4
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;25/09/2018;690;7.8;15;18.7
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;14/11/2018;173;8;6;16.5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;11/02/2019;265;7.9;3;3.9
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;09/04/2019;217;8.1;10;14
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;16/05/2019;225;8.3;0;18
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;23/07/2019;485;8.4;13;28
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;02/10/2019;778;8.6;11;19
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;04/12/2019;175;7.8;0;8
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;29/01/2020;243;7.9;5;12
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;04/03/2020;217;8;7;12
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;18/06/2020;205;7.9;13;15.7
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;05/08/2020;329;8.3;10;24.5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;05/10/2020;302;7.9;7;14.6
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;16/11/2020;343;8.1;0;10.3
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;13/04/2021;212;7.4;0;7.4
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;15/07/2021;176;8.2;6;22
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;19/08/2021;1090;8.1;5;23.5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;20/10/2021;314;7.4;1.6;15
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;29/11/2021;197;8.5;;6
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;02/02/2022;289;8.6;;12.5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;13/04/2022;275;8.6;0;12.7
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;18/05/2022;266;8;15;19.5
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;21/07/2022;702;8.4;6;28.6
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;03/10/2022;724;8.7;4;23
BOSP03V-F. BORMIDA DI SPIGNO;4914935;1442765;28/11/2022;602;8.2;;8.6
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;10/01/2018;196;8;;6.2
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;16/05/2018;163;8;9;16.8
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;20/06/2018;189;8.2;7;20.8
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;20/08/2018;508;8.6;25;27.8
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;25/09/2018;660;8.2;3;20.5
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;14/11/2018;157;7.8;6;13.7
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;13/02/2019;288;8.5;8;9
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;10/04/2019;181;8.1;3;13.2
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;16/05/2019;199;8.3;0;13.7
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;23/07/2019;423;9;23;29
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;02/10/2019;670;7.95;1;19.7
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;04/12/2019;204;7.7;12;10.4
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;29/01/2020;275;8;5;5.4
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;04/03/2020;192;8.4;8;6.7
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;18/06/2020;176;8.2;49;17.2
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;05/08/2020;245;8;11;23.4
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;05/10/2020;214;8.1;6;14.5
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;16/11/2020;191;8.1;0;12.1
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;13/04/2021;222;8.1;7;8.5
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;08/07/2021;411;8.5;19;26.5
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;19/08/2021;646;8.8;9;24.4
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;20/10/2021;197;7.5;2;12.8
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;02/02/2022;322;8.5;;5.9
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;13/04/2022;381;8.4;0;16.2
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;18/05/2022;221;7.8;14;18.7
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;21/07/2022;555;8.3;0;26.6
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;03/10/2022;640;8.1;4;15.9
BOSP06-F. BORMIDA DI SPIGNO;4920486;1443156;28/11/2022;537;8.4;;6
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;10/01/2018;250;7.9;;5.6
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;16/05/2018;264;8.6;6;12.7
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;20/06/2018;291;8.5;0;25.2
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;20/08/2018;558;8.4;34;25.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;25/09/2018;626;8;5;18.9
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;14/11/2018;192;7.7;5;16.1
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;13/02/2019;296;8.3;2;3.1
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;10/04/2019;198;8.5;1;11
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;22/05/2019;278;8.6;;14.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;23/05/2019;266;8.7;26;19
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;06/08/2019;506;8.8;16;26.9
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;08/10/2019;690;8.3;30;14.1
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;04/12/2019;251;7.8;0;7.8
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;29/01/2020;237;8.5;0;5.8
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;04/03/2020;233;8.1;9;6.2
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;18/06/2020;210;8.2;17;22
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;05/08/2020;170;8.6;7;28.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;05/10/2020;211;8.2;10;10.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;16/11/2020;285;8;10;10
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;13/04/2021;233;8;0;10.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;08/07/2021;481;8.2;23;26
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;19/08/2021;636;8.1;3;25
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;20/10/2021;374;7.5;1.5;12
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;02/02/2022;423;8.2;;4.6
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;13/04/2022;368;7.9;0;18
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;10/05/2022;240;7.8;0;16
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;14/07/2022;633;8;8;25.3
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;27/09/2022;914;8.3;8;18.5
BOSP11-F. BORMIDA DI SPIGNO;4926555;1444575;28/11/2022;766;8.4;;6.2
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;10/01/2018;244;7.8;;4.2
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;16/05/2018;162;8.3;5;15.4
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;20/06/2018;323;8.4;6;21.7
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;20/08/2018;554;8.5;15;23.4
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;25/09/2018;670;8.1;18;18.3
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;14/11/2018;159;7.8;0;13.8
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;11/02/2019;227;8.2;4;12.1
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;09/04/2019;153;8.5;2;14
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;22/05/2019;193;8.5;;14.2
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;23/05/2019;220;8.3;7;19
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;06/08/2019;494;8.2;16;24.3
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;08/10/2019;642;8.2;2;15.6
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;04/12/2019;198;7.7;0;7.3
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;29/01/2020;208;8.1;9;12
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;04/03/2020;195;8.3;8;12
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;18/06/2020;164;8.1;50;22
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;05/08/2020;312;7.9;41;26
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;05/10/2020;208;8.1;7;18
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;16/11/2020;333;8.2;11;10
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;13/04/2021;194;7.9;1;9.2
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;15/07/2021;356;8.1;8;20.5
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;19/08/2021;689;8.3;1;22.3
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;20/10/2021;274;7.2;1.8;15
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;02/02/2022;305;8.3;;14
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;13/04/2022;288;8.6;0;11.4
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;10/05/2022;195;8.2;2;19.5
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;14/07/2022;520;7.8;0;24.8
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;27/09/2022;1066;8.7;3;16.6
BOSP41-F. BORMIDA DI SPIGNO;4918556;1442886;28/11/2022;600;8.3;;5.5
CDCD01-R. CARENDA;4879800;1435450;09/08/2018;651;8;;29.8
CDCD01-R. CARENDA;4879800;1435450;08/10/2018;555;7.7;;17.2
CDCD01-R. CARENDA;4879800;1435450;28/11/2018;570;7.9;;10.6
CDCD01-R. CARENDA;4879800;1435450;04/02/2019;530;8.1;3;17
CDCD01-R. CARENDA;4879800;1435450;20/03/2019;590;8.5;;13
CDCD01-R. CARENDA;4879800;1435450;08/05/2019;517;9.3;2;16.5
CDCD01-R. CARENDA;4879800;1435450;19/06/2019;585;8;33;21.4
CDCD01-R. CARENDA;4879800;1435450;28/08/2019;631;8.1;31;28.2
CDCD01-R. CARENDA;4879800;1435450;17/09/2019;650;7.9;14;22
CDCD01-R. CARENDA;4879800;1435450;02/12/2019;503;8.3;25;15.7
CDCD01-R. CARENDA;4879800;1435450;17/02/2020;962;8.2;5;13
CDCD01-R. CARENDA;4879800;1435450;04/06/2020;393;7.2;12;19.9
CDCD01-R. CARENDA;4879800;1435450;25/08/2020;722;;98;31.5
CDCD01-R. CARENDA;4879800;1435450;28/09/2020;616;8.1;9;21
CDCD01-R. CARENDA;4879800;1435450;12/10/2020;665;7.8;9;20.5
CDCD01-R. CARENDA;4879800;1435450;02/11/2020;690;9.5;106;20
CDCD01-R. CARENDA;4879800;1435450;21/01/2021;;7.8;;11.4
CDCD01-R. CARENDA;4879800;1435450;23/03/2021;577;8.5;;12.5
CDCD01-R. CARENDA;4879800;1435450;11/05/2021;316;7.8;;16.3
CDCD01-R. CARENDA;4879800;1435450;07/07/2021;378;8.5;;25.5
CDCD01-R. CARENDA;4879800;1435450;25/10/2021;625;8;;15.5
CDCD01-R. CARENDA;4879800;1435450;27/12/2021;520;8.6;;9.1
CDCD01-R. CARENDA;4879800;1435450;09/02/2022;588;8.3;;13.5
CDCD01-R. CARENDA;4879800;1435450;09/03/2022;541;8.7;;12.2
CDCD01-R. CARENDA;4879800;1435450;15/06/2022;663;8.8;;23.2
CDCD01-R. CARENDA;4879800;1435450;05/07/2022;754;8.6;;31
CDCD01-R. CARENDA;4879800;1435450;20/10/2022;590;8.6;;21.5
CDCD01-R. CARENDA;4879800;1435450;12/12/2022;618;8.1;;7.7
CDCDFOCE-R. CARENDA;4880252;1437815;07/02/2018;292;8.7;;8.9
CDCDFOCE-R. CARENDA;4880252;1437815;09/04/2018;457;8.4;2;8.2
CDCDFOCE-R. CARENDA;4880252;1437815;25/06/2018;444;9.8;0;29.2
CDCDFOCE-R. CARENDA;4880252;1437815;09/08/2018;628;8.8;6;28.2
CDCDFOCE-R. CARENDA;4880252;1437815;08/10/2018;590;8.7;0;23
CDCDFOCE-R. CARENDA;4880252;1437815;28/11/2018;600;8.1;10;12.4
CDCDFOCE-R. CARENDA;4880252;1437815;04/02/2019;560;8.1;2;17.9
CDCDFOCE-R. CARENDA;4880252;1437815;20/03/2019;688;8.7;;9.2
CDCDFOCE-R. CARENDA;4880252;1437815;08/05/2019;552;8.8;9;18.5
CDCDFOCE-R. CARENDA;4880252;1437815;19/06/2019;560;;;24
CDCDFOCE-R. CARENDA;4880252;1437815;28/08/2019;654;8.6;4;26
CDCDFOCE-R. CARENDA;4880252;1437815;17/09/2019;660;8.2;0;21.4
CDCDFOCE-R. CARENDA;4880252;1437815;02/12/2019;461;8.2;26;14.4
CDCDFOCE-R. CARENDA;4880252;1437815;17/02/2020;677;7.6;;12
CDCDFOCE-R. CARENDA;4880252;1437815;24/06/2020;646;8.4;;30
CDCDFOCE-R. CARENDA;4880252;1437815;02/09/2020;611;8.9;;26.1
CDCDFOCE-R. CARENDA;4880252;1437815;12/10/2020;602;8;;20.6
CDCDFOCE-R. CARENDA;4880252;1437815;02/11/2020;733;8.3;;19
CDCDFOCE-R. CARENDA;4880252;1437815;23/03/2021;560;9.1;;18.6
CDCDFOCE-R. CARENDA;4880252;1437815;11/05/2021;263;7.7;;15.5
CDCDFOCE-R. CARENDA;4880252;1437815;07/07/2021;603;8.7;;28.5
CDCDFOCE-R. CARENDA;4880252;1437815;25/10/2021;735;8;;15
CDCDFOCE-R. CARENDA;4880252;1437815;09/02/2022;630;8.5;;7.9
CDCDFOCE-R. CARENDA;4880252;1437815;09/03/2022;630;7.3;;12
CDCDFOCE-R. CARENDA;4880252;1437815;22/11/2022;319;8.3;;13
CDCDFOCE-R. CARENDA;4880252;1437815;12/12/2022;638;8;;5.6
CECE01-T. CERUSA;4923635;1476436;28/04/2021;126;8.3;4;12
CECE02-T. CERUSA;4922005;1477135;29/01/2018;132;7.7;1.7;9.7
CECE02-T. CERUSA;4922005;1477135;15/05/2018;145;7.8;2.3;12.8
CECE02-T. CERUSA;4922005;1477135;28/06/2018;164;8.3;1.3;21
CECE02-T. CERUSA;4922005;1477135;10/09/2018;217;7.9;0.36;20
CECE02-T. CERUSA;4922005;1477135;21/01/2021;152;8.1;1.4;7.7
CECE02-T. CERUSA;4922005;1477135;20/04/2021;181;8.2;1;10.5
CECE02-T. CERUSA;4922005;1477135;27/07/2021;204;7.9;19;21.1
CECE02-T. CERUSA;4922005;1477135;23/09/2021;237;8.1;0.9;18.5
CECE02V-T. CERUSA;4923385;1476595;28/04/2021;180;8.2;5;13.5
CECE03P-T. CERUSA;4921601;1477894;07/02/2019;146;8.4;1.3;6.8
CECE03P-T. CERUSA;4921601;1477894;09/04/2019;157;8.4;2;11.8
CECE03P-T. CERUSA;4921601;1477894;11/06/2019;201;8.3;1.7;18.3
CECE03P-T. CERUSA;4921601;1477894;11/07/2019;214;8.3;1;21.3
CECE03P-T. CERUSA;4921601;1477894;04/09/2019;251;7.8;1.2;20.8
CECE03P-T. CERUSA;4921601;1477894;05/11/2019;145;8.1;1.1;13.9
CECE03P-T. CERUSA;4921601;1477894;06/02/2020;169;8.5;1.1;8.3
CECE03P-T. CERUSA;4921601;1477894;30/06/2020;169;8.3;1.8;20.1
CECE03P-T. CERUSA;4921601;1477894;17/08/2020;156;8.3;2.8;21.2
CECE03P-T. CERUSA;4921601;1477894;12/10/2020;174;8.3;0.9;13.4
CECE03P-T. CERUSA;4921601;1477894;04/11/2020;154;8.4;0.6;14.6
CECE03P-T. CERUSA;4921601;1477894;03/12/2020;190;8.5;;8.3
CECE03P-T. CERUSA;4921601;1477894;21/01/2021;147;8.2;1.6;7.7
CECE03P-T. CERUSA;4921601;1477894;20/04/2021;171;8.2;1;10.1
CECE03P-T. CERUSA;4921601;1477894;07/06/2021;185;8.3;;16.6
CECE03P-T. CERUSA;4921601;1477894;27/07/2021;196;7.9;24;21
CECE03P-T. CERUSA;4921601;1477894;23/09/2021;238;8.1;1;15.5
CECE03P-T. CERUSA;4921601;1477894;04/11/2021;146;8;;11.8
CECE03P-T. CERUSA;4921601;1477894;13/01/2022;174;8.2;1;6.1
CECE03P-T. CERUSA;4921601;1477894;28/03/2022;222;8.3;1;11.6
CECE03P-T. CERUSA;4921601;1477894;12/05/2022;213;8.3;3;16.8
CECE03P-T. CERUSA;4921601;1477894;21/07/2022;270;7.9;0.8;23.7
CECE03P-T. CERUSA;4921601;1477894;06/10/2022;241;8.4;2;18.2
CECE04-T. CERUSA;4919615;1479506;29/01/2018;151;8;;9.7
CECE04-T. CERUSA;4919615;1479506;28/03/2018;197;8.7;2;10.3
CECE04-T. CERUSA;4919615;1479506;05/04/2018;154;7.8;2.4;10.8
CECE04-T. CERUSA;4919615;1479506;14/05/2018;217;8.3;9.5;15.5
CECE04-T. CERUSA;4919615;1479506;15/05/2018;198;8.6;5.2;13.6
CECE04-T. CERUSA;4919615;1479506;28/06/2018;220;9.2;1.8;22.2
CECE04-T. CERUSA;4919615;1479506;03/07/2018;335;8.6;1.1;22.5
CECE04-T. CERUSA;4919615;1479506;10/09/2018;284;8.7;;20.8
CECE04-T. CERUSA;4919615;1479506;02/10/2018;273;8.6;30;16.7
CECE04-T. CERUSA;4919615;1479506;15/11/2018;193;7;1.7;13.8
CECE04-T. CERUSA;4919615;1479506;07/02/2019;180;8.1;1.4;7.2
CECE04-T. CERUSA;4919615;1479506;09/04/2019;189;8.7;1.1;12.2
CECE04-T. CERUSA;4919615;1479506;11/06/2019;269;8.5;4.5;18.2
CECE04-T. CERUSA;4919615;1479506;11/07/2019;312;8.5;3.1;21.5
CECE04-T. CERUSA;4919615;1479506;04/09/2019;316;8.9;2.7;24.4
CECE04-T. CERUSA;4919615;1479506;05/11/2019;183;8;1.1;14.7
CECE04-T. CERUSA;4919615;1479506;06/02/2020;216;8.8;1.5;9
CECE04-T. CERUSA;4919615;1479506;30/06/2020;212;8.5;3.7;22.4
CECE04-T. CERUSA;4919615;1479506;17/08/2020;219;8.2;26.1;22.1
CECE04-T. CERUSA;4919615;1479506;12/10/2020;230;8.3;1.3;13.5
CECE04-T. CERUSA;4919615;1479506;04/11/2020;185;8.3;0.4;15.5
CECE04-T. CERUSA;4919615;1479506;03/12/2020;253;8.6;;8.5
CECE04-T. CERUSA;4919615;1479506;21/01/2021;199;8.2;;7.8
CECE04-T. CERUSA;4919615;1479506;25/03/2021;259;8.5;1;10.9
CECE04-T. CERUSA;4919615;1479506;20/04/2021;220;8.4;2;10.7
CECE04-T. CERUSA;4919615;1479506;07/06/2021;232;8.4;;17.3
CECE04-T. CERUSA;4919615;1479506;27/07/2021;275;8.3;;
CECE04-T. CERUSA;4919615;1479506;04/11/2021;;8.2;;12.5
CECE04-T. CERUSA;4919615;1479506;13/01/2022;220;8.2;1;6
CECE04-T. CERUSA;4919615;1479506;28/03/2022;277;8.5;1.3;13.3
CECE04-T. CERUSA;4919615;1479506;12/05/2022;298;8.3;3;17.1
CECE04-T. CERUSA;4919615;1479506;05/09/2022;250;8.6;2;24.8
CECE04-T. CERUSA;4919615;1479506;06/10/2022;337;8.9;2.4;18.1
CHCA01V-R. CASSINELLE;4921611;1488614;12/02/2018;293;8.6;1.3;8
CHCA01V-R. CASSINELLE;4921611;1488614;26/04/2018;284;8.5;2.3;14.5
CHCA01V-R. CASSINELLE;4921611;1488614;11/06/2018;394;8.5;2.6;17.4
CHCA01V-R. CASSINELLE;4921611;1488614;30/08/2018;374;8.3;2.1;19.6
CHCA01V-R. CASSINELLE;4921611;1488614;11/10/2018;319;8.5;1.3;16.6
CHCA01V-R. CASSINELLE;4921611;1488614;03/12/2018;281;8.5;1.1;10.8
CHCA01V-R. CASSINELLE;4921611;1488614;13/02/2019;305;8.5;1;8
CHCA01V-R. CASSINELLE;4921611;1488614;03/04/2019;288;8.7;1.2;11.7
CHCA01V-R. CASSINELLE;4921611;1488614;12/06/2019;335;8.5;1.1;17.6
CHCA01V-R. CASSINELLE;4921611;1488614;28/08/2019;378;8.3;0;21.2
CHCA01V-R. CASSINELLE;4921611;1488614;30/10/2019;316;8.3;1.4;16.1
CHCA01V-R. CASSINELLE;4921611;1488614;17/12/2019;335;8.2;48.2;11.9
CHCA01V-R. CASSINELLE;4921611;1488614;14/01/2020;338;8.4;1;10.2
CHCA01V-R. CASSINELLE;4921611;1488614;03/03/2020;236;8.2;1.2;10
CHCA01V-R. CASSINELLE;4921611;1488614;25/05/2020;394;8.5;1.2;18.5
CHCA01V-R. CASSINELLE;4921611;1488614;14/07/2020;408;8.4;3.1;20.4
CHCA01V-R. CASSINELLE;4921611;1488614;17/09/2020;392;8.3;2;19.3
CHCA01V-R. CASSINELLE;4921611;1488614;02/12/2020;776;8.3;;7.8
CHCA01V-R. CASSINELLE;4921611;1488614;09/02/2021;278;8.4;;10.4
CHCA01V-R. CASSINELLE;4921611;1488614;09/03/2021;424;8.2;3;10.3
CHCA01V-R. CASSINELLE;4921611;1488614;08/06/2021;346;8.5;2;17.4
CHCA01V-R. CASSINELLE;4921611;1488614;17/08/2021;400;8.2;1.1;20.4
CHCA01V-R. CASSINELLE;4921611;1488614;07/09/2021;360;8.2;1;19.2
CHCA01V-R. CASSINELLE;4921611;1488614;14/12/2021;458;8.3;3;7.7
CHCA01V-R. CASSINELLE;4921611;1488614;14/02/2022;345;8.3;;8.1
CHCA01V-R. CASSINELLE;4921611;1488614;08/03/2022;331;8.5;1;7.8
CHCA01V-R. CASSINELLE;4921611;1488614;07/06/2022;361;8.4;3;18.8
CHCA01V-R. CASSINELLE;4921611;1488614;06/09/2022;501;8.4;14;21
CHCA01V-R. CASSINELLE;4921611;1488614;20/10/2022;388;8.3;;16.3
CHCA01V-R. CASSINELLE;4921611;1488614;13/12/2022;357;8.4;2;6.3
CHCH01-T. CHIARAVAGNA;4919305;1488406;12/02/2018;394;8.4;2.4;9.7
CHCH01-T. CHIARAVAGNA;4919305;1488406;26/04/2018;373;8.2;2.8;15.2
CHCH01-T. CHIARAVAGNA;4919305;1488406;11/06/2018;441;7.9;5.1;18.5
CHCH01-T. CHIARAVAGNA;4919305;1488406;30/08/2018;466;8.3;1.8;21
CHCH01-T. CHIARAVAGNA;4919305;1488406;11/10/2018;186;8;21.3;18.5
CHCH01-T. CHIARAVAGNA;4919305;1488406;03/12/2018;384;8.2;13.8;12.2
CHCH01-T. CHIARAVAGNA;4919305;1488406;13/02/2019;415;8.1;6.7;9.4
CHCH01-T. CHIARAVAGNA;4919305;1488406;03/04/2019;415;8.6;11.8;11.7
CHCH01-T. CHIARAVAGNA;4919305;1488406;12/06/2019;461;8.6;1.8;18.8
CHCH01-T. CHIARAVAGNA;4919305;1488406;28/08/2019;469;8.1;18.3;21.3
CHCH01-T. CHIARAVAGNA;4919305;1488406;30/10/2019;402;8;1.7;18
CHCH01-T. CHIARAVAGNA;4919305;1488406;17/12/2019;362;8.2;11.5;11.1
CHCH01-T. CHIARAVAGNA;4919305;1488406;14/01/2020;412;8.8;2.2;10.7
CHCH01-T. CHIARAVAGNA;4919305;1488406;25/05/2020;467;8.5;2.3;17.3
CHCH01-T. CHIARAVAGNA;4919305;1488406;12/10/2020;406;8.6;8.2;17.6
CHCH01-T. CHIARAVAGNA;4919305;1488406;05/11/2020;384;8.2;2.1;15.1
CHCH01-T. CHIARAVAGNA;4919305;1488406;24/11/2020;463;7.6;;13.6
CHCH01-T. CHIARAVAGNA;4919305;1488406;02/12/2020;434;7.8;;10.5
CHCH01-T. CHIARAVAGNA;4919305;1488406;09/02/2021;338;8.5;;10.9
CHCH01-T. CHIARAVAGNA;4919305;1488406;09/03/2021;410;8.4;6;10.1
CHCH01-T. CHIARAVAGNA;4919305;1488406;08/06/2021;431;7.9;61;21.7
CHCH01-T. CHIARAVAGNA;4919305;1488406;14/12/2021;518;7.9;7;11.3
CHCH01-T. CHIARAVAGNA;4919305;1488406;26/04/2022;535;8.1;11;15
CHCH01-T. CHIARAVAGNA;4919305;1488406;13/12/2022;578;8.1;21;11.1
CSCS02-T. DEIVA;4896255;1541626;30/03/2021;351;8.4;2;15.8
CSCS02-T. DEIVA;4896255;1541626;06/05/2021;352;8.2;0;15.1
CSCS02-T. DEIVA;4896255;1541626;06/07/2021;379;8.2;0;22.7
CSCS02-T. DEIVA;4896255;1541626;12/10/2021;425;8.1;2;18.7
CTAR01-T. ARROSCIA;4876805;1415526;15/05/2019;280;8.2;0;21.1
CTAR01-T. ARROSCIA;4876805;1415526;17/07/2019;281;8.6;3;30
CTAR01-T. ARROSCIA;4876805;1415526;16/09/2019;290;8.8;1;28.1
CTAR01-T. ARROSCIA;4876805;1415526;03/12/2019;367;7.9;28;10.5
CTAR01-T. ARROSCIA;4876805;1415526;29/03/2022;340;7.9;0;7.3
