Provincia;Comune;DataEN;Parametro;UM;Risultato;LAT_WGS84;LON_WGS84
UD;Ampezzo;08.06.2014 00:00;Conducibilità elettrica a 20°C;µS/cm a 20°C;383;46.44796;12.71886
UD;Ampezzo;08.06.2014 00:00;Conducibilità elettrica a 20°C;µS/cm a 20°C;384;46.44796;12.71886
UD;Ampezzo;08.06.2014 00:00;Temperatura acqua;°C;13.4;46.44796;12.71886
UD;Ampezzo;08.06.2014 00:00;Temperatura acqua;°C;9.2;46.44796;12.71886
UD;Ampezzo;08.06.2014 00:00;Conducibilità elettrica a 20°C;µS/cm a 20°C;447;46.44796;12.71886
UD;Faedis;10.06.2014 00:00;pH;pH;8.4;46.16851;13.36473
UD;Nimis;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;260;46.24028;13.29199
GO;Sagrado;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;270;45.88602;13.50581
UD;Cividale del Friuli;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;311;46.11001;13.47484
UD;Tarcento;10.06.2014 00:00;Temperatura acqua;°C;13;46.20229;13.22927
UD;Cividale del Friuli;10.06.2014 00:00;pH;pH;7.9;46.11001;13.47484
UD;Prepotto;10.06.2014 00:00;pH;pH;7.8;46.06255;13.50278
UD;Cividale del Friuli;10.06.2014 00:00;Temperatura acqua;°C;14.8;46.11001;13.47484
UD;Nimis;10.06.2014 00:00;Temperatura acqua;°C;14.4;46.24028;13.29199
UD;Moimacco;10.06.2014 00:00;pH;pH;8.6;46.10822;13.36489
UD;Faedis;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;277;46.16851;13.36473
UD;Attimis;10.06.2014 00:00;pH;pH;8.5;46.1948;13.32126
UD;Tarcento;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;224;46.20229;13.22927
UD;Tarcento;10.06.2014 00:00;pH;pH;8.4;46.20229;13.22927
UD;Taipana;10.06.2014 00:00;pH;pH;8.3;46.23996;13.40766
UD;Nimis;10.06.2014 00:00;pH;pH;8.4;46.24028;13.29199
UD;Attimis;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;269;46.1948;13.32126
UD;Attimis;10.06.2014 00:00;Temperatura acqua;°C;17;46.1948;13.32126
UD;Prepotto;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;316;46.06255;13.50278
UD;Prepotto;10.06.2014 00:00;Temperatura acqua;°C;16;46.06255;13.50278
UD;Taipana;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;260;46.23996;13.40766
GO;Sagrado;10.06.2014 00:00;Temperatura acqua;°C;12;45.88602;13.50581
UD;San Leonardo;10.06.2014 00:00;Temperatura acqua;°C;15.9;46.1139;13.50163
GO;Sagrado;10.06.2014 00:00;pH;pH;8.3;45.88602;13.50581
UD;San Leonardo;10.06.2014 00:00;pH;pH;8.1;46.1139;13.50163
UD;Moimacco;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;204;46.10822;13.36489
UD;Moimacco;10.06.2014 00:00;Temperatura acqua;°C;17.7;46.10822;13.36489
UD;Taipana;10.06.2014 00:00;Temperatura acqua;°C;14.3;46.23996;13.40766
UD;San Leonardo;10.06.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;327;46.1139;13.50163
UD;Faedis;10.06.2014 00:00;Temperatura acqua;°C;13.1;46.16851;13.36473
UD;Tarvisio;01.07.2014 00:00;Temperatura acqua;°C;6.3;46.52571;13.62897
UD;Bordano;01.07.2014 00:00;pH;pH;8.2;46.31529;13.12074
UD;Venzone;01.07.2014 00:00;Temperatura acqua;°C;9.6;46.3349;13.14581
UD;Tarvisio;01.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;275;46.52571;13.62897
PN;Morsano al Tagliamento;01.07.2014 00:00;Temperatura acqua;°C;10;45.87881;12.96208
PN;Morsano al Tagliamento;01.07.2014 00:00;pH;pH;8.2;45.87881;12.96208
UD;Latisana;01.07.2014 00:00;pH;pH;8.2;45.77247;12.99656
UD;Latisana;01.07.2014 00:00;Temperatura acqua;°C;9.3;45.77247;12.99656
UD;Tarvisio;01.07.2014 00:00;pH;pH;8.3;46.52571;13.62897
UD;Bordano;01.07.2014 00:00;Temperatura acqua;°C;9.2;46.31529;13.12074
UD;Venzone;01.07.2014 00:00;pH;pH;8.3;46.3349;13.14581
UD;Prato Carnico;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;406;46.51588;12.81847
UD;Prato Carnico;04.07.2014 00:00;Temperatura acqua;°C;10.9;46.52118;12.72277
UD;Prato Carnico;04.07.2014 00:00;pH;pH;8.3;46.52118;12.72277
UD;Forni Avoltri;04.07.2014 00:00;pH;pH;8.3;46.59172;12.77511
PN;Montereale Valcellina;04.07.2014 00:00;pH;pH;8.2;46.18945;12.59474
PN;Erto e Casso;04.07.2014 00:00;pH;pH;8.2;46.26104;12.36547
UD;Buja;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;366;46.20791;13.0891
UD;Ovaro;04.07.2014 00:00;Temperatura acqua;°C;12;46.51188;12.84665
UD;Prato Carnico;04.07.2014 00:00;pH;pH;8.3;46.51588;12.81847
UD;Ovaro;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;517;46.51188;12.84665
UD;Buja;04.07.2014 00:00;Temperatura acqua;°C;10.9;46.20791;13.0891
UD;Ovaro;04.07.2014 00:00;pH;pH;8.2;46.47279;12.856
UD;Ovaro;04.07.2014 00:00;pH;pH;8.3;46.51188;12.84665
PN;Montereale Valcellina;04.07.2014 00:00;Temperatura acqua;°C;10.7;46.18945;12.59474
UD;Ovaro;04.07.2014 00:00;Temperatura acqua;°C;12.5;46.47279;12.856
UD;Prato Carnico;04.07.2014 00:00;Temperatura acqua;°C;12.5;46.51588;12.81847
PN;Erto e Casso;04.07.2014 00:00;Temperatura acqua;°C;9.2;46.26104;12.36547
PN;Erto e Casso;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;187;46.26104;12.36547
UD;Ovaro;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;212;46.47279;12.856
PN;Montereale Valcellina;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;220;46.18945;12.59474
UD;Prato Carnico;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;397;46.52118;12.72277
UD;Forni Avoltri;04.07.2014 00:00;Temperatura acqua;°C;11.9;46.59172;12.77511
UD;Forni Avoltri;04.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;291;46.59172;12.77511
UD;Buja;04.07.2014 00:00;pH;pH;8.1;46.20791;13.0891
UD;Fiumicello;05.07.2014 00:00;Temperatura acqua;°C;12.4;45.80293;13.43118
GO;Savogna d'Isonzo;05.07.2014 00:00;Temperatura acqua;°C;13.3;45.88979;13.58755
GO;Gorizia;05.07.2014 00:00;pH;pH;7.7;45.91271;13.56315
UD;Fiumicello;05.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;416;45.77284;13.40296
GO;Savogna d'Isonzo;05.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;306;45.88979;13.58755
UD;Fiumicello;05.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;247;45.80293;13.43118
GO;Savogna d'Isonzo;05.07.2014 00:00;pH;pH;7.9;45.88979;13.58755
GO;Villesse;05.07.2014 00:00;pH;pH;7.8;45.86493;13.46203
GO;Villesse;05.07.2014 00:00;Temperatura acqua;°C;12.1;45.86493;13.46203
GO;Gorizia;05.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;210;45.91271;13.56315
UD;Fiumicello;05.07.2014 00:00;Temperatura acqua;°C;13.2;45.77284;13.40296
UD;Fiumicello;05.07.2014 00:00;pH;pH;7.8;45.80293;13.43118
UD;Fiumicello;05.07.2014 00:00;pH;pH;8;45.77284;13.40296
GO;Gorizia;05.07.2014 00:00;Temperatura acqua;°C;11.3;45.91271;13.56315
GO;Villesse;05.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;220;45.86493;13.46203
UD;Sauris;07.07.2014 00:00;Temperatura acqua;°C;9.2;46.45733;12.72095
UD;Pulfero;07.07.2014 00:00;Temperatura acqua;°C;15.8;46.20189;13.46946
UD;Cividale del Friuli;07.07.2014 00:00;pH;pH;8.2;46.09232;13.43279
UD;Cividale del Friuli;07.07.2014 00:00;Temperatura acqua;°C;20.2;46.09232;13.43279
UD;Sauris;07.07.2014 00:00;pH;pH;8.2;46.45733;12.72095
UD;Sauris;07.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;206;46.45733;12.72095
UD;Pulfero;07.07.2014 00:00;pH;pH;8.3;46.20189;13.46946
GO;Dolegna del Collio;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;474;46.00092;13.46835
UD;Torreano;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;281;46.12507;13.42934
UD;Reana del Rojale;10.07.2014 00:00;Temperatura acqua;°C;16.6;46.19475;13.24454
UD;Nimis;10.07.2014 00:00;Temperatura acqua;°C;12.7;46.19579;13.27264
UD;Attimis;10.07.2014 00:00;Temperatura acqua;°C;12.6;46.17598;13.29652
UD;Attimis;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;309;46.17598;13.29652
UD;Torreano;10.07.2014 00:00;pH;pH;8.3;46.15049;13.43724
UD;Precenicco;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;513;45.78316;13.07991
UD;Nimis;10.07.2014 00:00;pH;pH;8.3;46.19579;13.27264
UD;Torreano;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;268;46.15049;13.43724
UD;Nimis;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;288;46.19579;13.27264
UD;Torreano;10.07.2014 00:00;pH;pH;8.5;46.12507;13.42934
UD;Torreano;10.07.2014 00:00;Temperatura acqua;°C;15.6;46.12507;13.42934
UD;Torreano;10.07.2014 00:00;Temperatura acqua;°C;12.3;46.15049;13.43724
GO;Dolegna del Collio;10.07.2014 00:00;pH;pH;8.1;46.00092;13.46835
UD;Precenicco;10.07.2014 00:00;Temperatura acqua;°C;13.9;45.78316;13.07991
UD;Reana del Rojale;10.07.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;235;46.19475;13.24454
UD;Reana del Rojale;10.07.2014 00:00;pH;pH;8.3;46.19475;13.24454
GO;Dolegna del Collio;10.07.2014 00:00;Temperatura acqua;°C;14;46.00092;13.46835
UD;Attimis;10.07.2014 00:00;pH;pH;8.2;46.17598;13.29652
UD;Precenicco;10.07.2014 00:00;pH;pH;8;45.78316;13.07991
PN;Polcenigo;04.08.2014 00:00;pH;pH;7.9;46.03674;12.49672
PN;Sesto al Reghena;04.08.2014 00:00;pH;pH;8.2;45.8403;12.80508
PN;Sesto al Reghena;04.08.2014 00:00;Temperatura acqua;°C;15.8;45.8403;12.80508
PN;Sesto al Reghena;04.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;488;45.8403;12.80508
PN;Polcenigo;04.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;231;46.03674;12.49672
PN;Barcis;04.08.2014 00:00;pH;pH;8.3;46.21917;12.49746
UD;Trasaghis;04.08.2014 00:00;pH;pH;8.4;46.3171;13.04634
UD;Trasaghis;04.08.2014 00:00;Temperatura acqua;°C;11;46.3171;13.04634
PN;Polcenigo;04.08.2014 00:00;Temperatura acqua;°C;12.3;46.03674;12.49672
PN;Barcis;04.08.2014 00:00;Temperatura acqua;°C;12.5;46.21917;12.49746
UD;Trasaghis;04.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;248;46.3171;13.04634
UD;Tarvisio;05.08.2014 00:00;pH;pH;8.1;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;238;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Temperatura acqua;°C;6.8;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;236;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;pH;pH;7.8;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Temperatura acqua;°C;9.4;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Temperatura acqua;°C;6.4;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;239;46.48161;13.67274
UD;Tarvisio;05.08.2014 00:00;pH;pH;8.1;46.48161;13.67274
GO;Gorizia;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;249;45.91271;13.56315
UD;Resia;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;566;46.36837;13.29485
GO;Dolegna del Collio;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;441;46.00092;13.46835
GO;Gorizia;09.08.2014 00:00;Temperatura acqua;°C;12.6;45.91271;13.56315
GO;Capriva del Friuli;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;501;45.9499;13.51675
GO;Cormons;09.08.2014 00:00;Temperatura acqua;°C;17.1;45.9804;13.47182
UD;Resia;09.08.2014 00:00;Temperatura acqua;°C;11.3;46.36837;13.29485
GO;Dolegna del Collio;09.08.2014 00:00;pH;pH;8.1;46.00092;13.46835
GO;Capriva del Friuli;09.08.2014 00:00;pH;pH;7.9;45.9499;13.51675
GO;Gorizia;09.08.2014 00:00;pH;pH;8.1;45.91271;13.56315
UD;San Giovanni al Natisone;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;343;45.97011;13.43848
GO;Dolegna del Collio;09.08.2014 00:00;Temperatura acqua;°C;16.9;46.00092;13.46835
GO;Capriva del Friuli;09.08.2014 00:00;Temperatura acqua;°C;18.5;45.9499;13.51675
GO;Cormons;09.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;461;45.9804;13.47182
UD;Resia;09.08.2014 00:00;pH;pH;8.2;46.36837;13.29485
GO;Cormons;09.08.2014 00:00;pH;pH;8.1;45.9804;13.47182
UD;San Giovanni al Natisone;09.08.2014 00:00;Temperatura acqua;°C;17.4;45.97011;13.43848
UD;San Giovanni al Natisone;09.08.2014 00:00;pH;pH;8.3;45.97011;13.43848
UD;Cassacco;10.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;542;46.16824;13.17233
UD;Tavagnacco;10.08.2014 00:00;pH;pH;8.1;46.127;13.22557
UD;Cassacco;10.08.2014 00:00;pH;pH;7.8;46.16824;13.17233
PN;Montereale Valcellina;10.08.2014 00:00;pH;pH;8.4;46.18945;12.59474
PN;Vito d'Asio;10.08.2014 00:00;pH;pH;8.4;46.26094;12.96856
UD;Tavagnacco;10.08.2014 00:00;Temperatura acqua;°C;17;46.127;13.22557
PN;Montereale Valcellina;10.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;254;46.18945;12.59474
UD;Moruzzo;10.08.2014 00:00;Temperatura acqua;°C;15.6;46.14421;13.14672
UD;Treppo Grande;10.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;539;46.17088;13.15865
UD;Moruzzo;10.08.2014 00:00;pH;pH;8.1;46.14421;13.14672
UD;Treppo Grande;10.08.2014 00:00;pH;pH;8.1;46.17088;13.15865
UD;Moruzzo;10.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;539;46.14421;13.14672
UD;Cassacco;10.08.2014 00:00;Temperatura acqua;°C;15.4;46.16824;13.17233
PN;Vito d'Asio;10.08.2014 00:00;Temperatura acqua;°C;13;46.26094;12.96856
PN;Montereale Valcellina;10.08.2014 00:00;Temperatura acqua;°C;13.5;46.18945;12.59474
UD;Tavagnacco;10.08.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;632;46.127;13.22557
UD;Cavazzo Carnico;01.09.2014 00:00;pH;pH;8;46.37348;13.05836
UD;Cavazzo Carnico;01.09.2014 00:00;Temperatura acqua;°C;8.3;46.37348;13.05836
UD;Forni di Sopra;01.09.2014 00:00;Temperatura acqua;°C;5;46.42258;12.57623
UD;Amaro;01.09.2014 00:00;Temperatura acqua;°C;8.3;46.37348;13.05836
UD;Ragogna;01.09.2014 00:00;pH;pH;8.2;46.17658;12.95722
UD;Forni di Sopra;01.09.2014 00:00;pH;pH;8.1;46.42258;12.57623
UD;Amaro;01.09.2014 00:00;Solidi sospesi totali;mg/l;19.6;46.37348;13.05836
UD;Amaro;01.09.2014 00:00;pH;pH;8;46.37348;13.05836
UD;Ragogna;01.09.2014 00:00;Temperatura acqua;°C;7.6;46.17658;12.95722
PN;Tramonti di Sopra;04.09.2014 00:00;pH;pH;8.3;46.33165;12.80241
PN;Tramonti di Sopra;04.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;187;46.33165;12.80241
GO;Gorizia;06.09.2014 00:00;pH;pH;8;45.91271;13.56315
GO;Gorizia;06.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;212;45.91271;13.56315
GO;Gorizia;06.09.2014 00:00;Temperatura acqua;°C;14.5;45.91271;13.56315
UD;Buja;09.09.2014 00:00;Temperatura acqua;°C;12.9;46.22818;13.10884
UD;Amaro;09.09.2014 00:00;Temperatura acqua;°C;15.3;46.37348;13.05836
UD;Cavazzo Carnico;09.09.2014 00:00;Temperatura acqua;°C;15.3;46.37348;13.05836
UD;Montenars;09.09.2014 00:00;pH;pH;8.3;46.2482;13.15962
UD;Montenars;09.09.2014 00:00;Temperatura acqua;°C;15.4;46.2482;13.15962
PN;Castelnovo del Friuli;09.09.2014 00:00;pH;pH;8.2;46.18259;12.90909
UD;Montenars;09.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;298;46.2482;13.15962
UD;Gemona del Friuli;09.09.2014 00:00;pH;pH;8.1;46.25982;13.13389
UD;Gemona del Friuli;09.09.2014 00:00;Temperatura acqua;°C;14;46.25982;13.13389
UD;Buja;09.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;366;46.22818;13.10884
UD;Gemona del Friuli;09.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;297;46.25982;13.13389
UD;Amaro;09.09.2014 00:00;Solidi sospesi totali;mg/l;7.4;46.37348;13.05836
PN;Castelnovo del Friuli;09.09.2014 00:00;Temperatura acqua;°C;21.1;46.18259;12.90909
UD;Cavazzo Carnico;09.09.2014 00:00;pH;pH;8;46.37348;13.05836
UD;Amaro;09.09.2014 00:00;pH;pH;8;46.37348;13.05836
PN;Castelnovo del Friuli;09.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;478;46.18259;12.90909
UD;Buja;09.09.2014 00:00;pH;pH;7.8;46.22818;13.10884
PN;Cordovado;12.09.2014 00:00;Temperatura acqua;°C;15;45.8346;12.88365
PN;Cordovado;12.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;558;45.8346;12.88365
PN;Prata di Pordenone;12.09.2014 00:00;Temperatura acqua;°C;11;45.85273;12.5518
PN;Budoia;12.09.2014 00:00;Temperatura acqua;°C;9.6;46.03678;12.5647
PN;Budoia;12.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;324;46.03678;12.5647
PN;Budoia;12.09.2014 00:00;pH;pH;8;46.03678;12.5647
PN;Montereale Valcellina;12.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;263;46.1378;12.63053
PN;Prata di Pordenone;12.09.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;671;45.85273;12.5518
PN;Montereale Valcellina;12.09.2014 00:00;pH;pH;8.3;46.1378;12.63053
PN;Prata di Pordenone;12.09.2014 00:00;pH;pH;7.9;45.85273;12.5518
PN;Cordovado;12.09.2014 00:00;pH;pH;7.5;45.8346;12.88365
PN;Montereale Valcellina;12.09.2014 00:00;Temperatura acqua;°C;9;46.1378;12.63053
GO;Cormons;03.10.2014 00:00;pH;pH;8.2;45.9804;13.47182
UD;Manzano;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;435;45.98801;13.3483
UD;San Giovanni al Natisone;03.10.2014 00:00;Temperatura acqua;°C;13;45.98109;13.42131
GO;Gorizia;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;247;45.91271;13.56315
GO;Dolegna del Collio;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;410;46.00092;13.46835
UD;Manzano;03.10.2014 00:00;Temperatura acqua;°C;12.7;45.96976;13.35114
GO;Capriva del Friuli;03.10.2014 00:00;pH;pH;8.2;45.9499;13.51675
UD;Manzano;03.10.2014 00:00;Temperatura acqua;°C;13.4;45.96732;13.37868
UD;Manzano;03.10.2014 00:00;pH;pH;8.5;45.96976;13.35114
UD;Manzano;03.10.2014 00:00;pH;pH;8.5;45.98801;13.3483
UD;San Giovanni al Natisone;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;350;45.97011;13.43848
GO;Capriva del Friuli;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;432;45.9499;13.51675
UD;San Giovanni al Natisone;03.10.2014 00:00;Temperatura acqua;°C;10.9;45.97011;13.43848
UD;Manzano;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;450;45.96976;13.35114
GO;Cormons;03.10.2014 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;360;45.9804;13.47182
UD;Manzano;03.10.2014 00:00;pH;pH;8.5;45.96732;13.37868
GO;Gorizia;03.10.2014 00:00;pH;pH;8.4;45.91271;13.56315
GO;Dolegna del Collio;03.10.2014 00:00;pH;pH;8.3;46.00092;13.46835
GO;Cormons;03.10.2014 00:00;Temperatura acqua;°C;8.3;45.9804;13.47182
GO;Gorizia;03.10.2014 00:00;Temperatura acqua;°C;9.2;45.91271;13.56315
GO;Dolegna del Collio;03.10.2014 00:00;Temperatura acqua;°C;8.9;46.00092;13.46835
UD;San Giovanni al Natisone;03.10.2014 00:00;pH;pH;8.4;45.98109;13.42131
